更新时间,#genre#
CCTV-10,http://121.33.115.122:6868/udp/239.77.0.134:5146$IPV4『线路23』
CCTV-10,http://121.33.115.122:6868/udp/239.77.1.113:5146$IPV4『线路24』
CCTV-10,http://121.33.115.122:6868/udp/239.77.0.134:5146$IPV4『线路25』
CCTV-10,http://110.7.131.99:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路26』
CCTV-10,http://14.145.234.231:8888/udp/239.77.1.113:5146$IPV4『线路27』
CCTV-10,http://14.145.234.231:8888/udp/239.77.0.134:5146$IPV4『线路28』
CCTV-10,http://49.77.104.103:8554/udp/239.49.8.54:9818$IPV4『线路29』
CCTV-10,http://49.77.104.103:8554/udp/239.49.8.134:6000$IPV4『线路30』
CCTV-10,http://114.226.231.226:8888/udp/239.49.8.54:9818$IPV4『线路31』
CCTV-10,http://114.226.231.226:8888/udp/239.49.8.134:6000$IPV4『线路32』
CCTV-10,http://180.108.135.48:8888/udp/239.49.8.54:9818$IPV4『线路33』
CCTV-10,http://180.108.135.48:8888/udp/239.49.8.134:6000$IPV4『线路34』
CCTV-10,http://111.167.226.190:4022/udp/225.1.1.140:5002$IPV4『线路35』
CCTV-10,http://111.167.226.190:4022/udp/225.1.1.140:5002$IPV4『线路36』
CCTV-10,http://111.167.226.190:4022/udp/225.1.1.140:5002$IPV4『线路37』
CCTV-10,http://1.194.242.128:1455/rtp/239.16.20.10:10100$IPV4『线路38』
CCTV-10,http://1.194.242.128:1455/rtp/239.16.10.108:2000$IPV4『线路39』
CCTV-10,http://www.lwfz.fun:8800/rtp/239.16.20.10:10100$IPV4『线路40』
CCTV-10,http://www.lwfz.fun:8800/rtp/239.16.10.108:2000$IPV4『线路41』
CCTV-10,http://www.lwfz.fun:8800/rtp/239.16.20.10:10100$IPV4『线路42』
CCTV-10,http://www.lwfz.fun:8800/rtp/239.16.10.108:2000$IPV4『线路43』
CCTV-11,http://[2409:8087:2001:20:2800:0:df6e:eb23]/wh7f454c46tw105619488_1866436632/ott.mobaibox.com/PLTV/3/224/3221228289/index.m3u8?icpid=3&RTS=1668594900&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3$IPV6『线路1』
CCTV-11,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001309/index.m3u8$IPV6『线路2』
CCTV-11,http://[2409:8087:2001:20:2800:0:df6e:eb23]:80/ott.mobaibox.com/PLTV/4/224/3221228289/index.m3u8$IPV6『线路3』
CCTV-11,http://59.62.8.250:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路4』
CCTV-11,http://124.165.251.82:9999/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路5』
CCTV-11,http://60.4.9.11:8888/rtp/239.254.201.123:8120$IPV4『线路6』
CCTV-11,http://106.118.0.178:4022/rtp/239.254.201.123:8120$IPV4『线路7』
CCTV-11,http://106.8.124.141:4022/rtp/239.254.201.123:8120$IPV4『线路8』
CCTV-11,http://27.184.28.60:4022/rtp/239.254.201.123:8120$IPV4『线路9』
CCTV-11,http://27.184.10.191:4000/rtp/239.254.201.123:8120$IPV4『线路10』
CCTV-11,http://1.197.0.240:8888/rtp/239.16.20.11:10110$IPV4『线路11』
CCTV-11,http://1.197.0.240:8888/rtp/239.16.10.109:2000$IPV4『线路12』
CCTV-11,http://1.194.242.128:1455/rtp/239.16.20.11:10110$IPV4『线路13』
CCTV-11,http://1.194.242.128:1455/rtp/239.16.10.109:2000$IPV4『线路14』
CCTV-11,http://58.254.14.34:808/hls/11/index.m3u8$IPV4『线路15』
CCTV-11,http://119.131.240.69:8000/udp/239.77.1.238:5146$IPV4『线路16』
CCTV-11,http://119.131.240.69:8000/udp/239.77.1.238:5146$IPV4『线路17』
CCTV-11,http://183.17.238.99:8888/udp/239.77.1.238:5146$IPV4『线路18』
CCTV-11,http://113.66.7.155:8000/udp/239.77.1.238:5146$IPV4『线路19』
CCTV-11,http://121.33.115.122:6868/udp/239.77.1.238:5146$IPV4『线路20』
CCTV-11,http://121.33.115.122:6868/udp/239.77.1.238:5146$IPV4『线路21』
CCTV-11,http://110.7.131.99:8096/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路22』
CCTV-11,http://14.145.234.231:8888/udp/239.77.1.238:5146$IPV4『线路23』
CCTV-11,http://49.77.104.103:8554/udp/239.49.1.11:6000$IPV4『线路24』
CCTV-11,http://49.77.104.103:8554/udp/239.49.0.11:8080$IPV4『线路25』
CCTV-11,http://114.226.231.226:8888/udp/239.49.1.11:6000$IPV4『线路26』
CCTV-11,http://114.226.231.226:8888/udp/239.49.0.11:8080$IPV4『线路27』
CCTV-11,http://180.108.135.48:8888/udp/239.49.1.11:6000$IPV4『线路28』
CCTV-11,http://180.108.135.48:8888/udp/239.49.0.11:8080$IPV4『线路29』
CCTV-11,http://111.167.226.190:4022/udp/225.1.2.192:5002$IPV4『线路30』
CCTV-11,http://111.167.226.190:4022/udp/225.1.2.192:5002$IPV4『线路31』
CCTV-11,http://111.167.226.190:4022/udp/225.1.2.192:5002$IPV4『线路32』
CCTV-11,http://1.194.242.128:1455/rtp/239.16.20.11:10110$IPV4『线路33』
CCTV-11,http://1.194.242.128:1455/rtp/239.16.10.109:2000$IPV4『线路34』
CCTV-11,http://www.lwfz.fun:8800/rtp/239.16.20.11:10110$IPV4『线路35』
CCTV-11,http://www.lwfz.fun:8800/rtp/239.16.10.109:2000$IPV4『线路36』
CCTV-11,http://www.lwfz.fun:8800/rtp/239.16.20.11:10110$IPV4『线路37』
CCTV-11,http://www.lwfz.fun:8800/rtp/239.16.10.109:2000$IPV4『线路38』
CCTV-11,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.21:8120$IPV4『线路39』
CCTV-11,http://www.91dos.cn:4022/rtp/239.61.2.21:8120$IPV4『线路40』
CCTV-11,http://www.91dos.cn:4022/rtp/239.61.2.21:8120$IPV4『线路41』
CCTV-11,http://xuys.top:8888/udp/225.1.1.22:5002$IPV4『线路42』
CCTV-11,http://xuys.top:8888/udp/225.1.2.192:5002$IPV4『线路43』
CCTV-12,http://[2409:8087:2001:20:2800:0:df6e:eb23]/wh7f454c46tw185877003_-533945400/ott.mobaibox.com/PLTV/3/224/3221228401/index.m3u8?icpid=3&RTS=1668594980&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3$IPV6『线路1』
CCTV-12,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001239/index.m3u8$IPV6『线路2』
CCTV-12,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/ott.mobaibox.com/PLTV/4/224/3221228401/index.m3u8$IPV6『线路3』
CCTV-12,http://60.4.9.11:8888/rtp/239.254.200.161:6000$IPV4『线路4』
CCTV-12,http://106.8.124.141:4022/rtp/239.254.200.161:6000$IPV4『线路5』
CCTV-12,http://27.184.28.60:4022/rtp/239.254.200.161:6000$IPV4『线路6』
CCTV-12,http://27.184.10.191:4000/rtp/239.254.200.161:6000$IPV4『线路7』
CCTV-12,http://1.197.0.240:8888/rtp/239.16.20.12:10120$IPV4『线路8』
CCTV-12,http://1.197.0.240:8888/rtp/239.16.10.110:2000$IPV4『线路9』
CCTV-12,http://1.194.242.128:1455/rtp/239.16.20.12:10120$IPV4『线路10』
CCTV-12,http://1.194.242.128:1455/rtp/239.16.10.110:2000$IPV4『线路11』
CCTV-12,http://58.254.14.34:808/hls/12/index.m3u8$IPV4『线路12』
CCTV-12,http://119.131.240.69:8000/udp/239.77.0.136:5146$IPV4『线路13』
CCTV-12,http://119.131.240.69:8000/udp/239.77.1.109:5146$IPV4『线路14』
CCTV-12,http://119.131.240.69:8000/udp/239.77.0.136:5146$IPV4『线路15』
CCTV-12,http://119.131.240.69:8000/udp/239.77.1.109:5146$IPV4『线路16』
CCTV-12,http://183.17.238.99:8888/udp/239.77.0.136:5146$IPV4『线路17』
CCTV-12,http://183.17.238.99:8888/udp/239.77.1.109:5146$IPV4『线路18』
CCTV-12,http://113.66.7.155:8000/udp/239.77.0.136:5146$IPV4『线路19』
CCTV-12,http://113.66.7.155:8000/udp/239.77.1.109:5146$IPV4『线路20』
CCTV-12,http://121.33.115.122:6868/udp/239.77.0.136:5146$IPV4『线路21』
CCTV-12,http://121.33.115.122:6868/udp/239.77.1.109:5146$IPV4『线路22』
CCTV-12,http://121.33.115.122:6868/udp/239.77.0.136:5146$IPV4『线路23』
CCTV-12,http://121.33.115.122:6868/udp/239.77.1.109:5146$IPV4『线路24』
CCTV-12,http://110.7.131.99:8096/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路25』
CCTV-12,http://14.145.234.231:8888/udp/239.77.0.136:5146$IPV4『线路26』
CCTV-12,http://14.145.234.231:8888/udp/239.77.1.109:5146$IPV4『线路27』
CCTV-12,http://49.77.104.103:8554/udp/239.49.8.55:9822$IPV4『线路28』
CCTV-12,http://49.77.104.103:8554/udp/239.49.8.135:6000$IPV4『线路29』
CCTV-12,http://114.226.231.226:8888/udp/239.49.8.55:9822$IPV4『线路30』
CCTV-12,http://114.226.231.226:8888/udp/239.49.8.135:6000$IPV4『线路31』
CCTV-12,http://180.108.135.48:8888/udp/239.49.8.55:9822$IPV4『线路32』
CCTV-12,http://180.108.135.48:8888/udp/239.49.8.135:6000$IPV4『线路33』
CCTV-12,http://111.167.226.190:4022/udp/225.1.1.142:5002$IPV4『线路34』
CCTV-12,http://111.167.226.190:4022/udp/225.1.1.142:5002$IPV4『线路35』
CCTV-12,http://111.167.226.190:4022/udp/225.1.1.142:5002$IPV4『线路36』
CCTV-12,http://1.194.242.128:1455/rtp/239.16.20.12:10120$IPV4『线路37』
CCTV-12,http://1.194.242.128:1455/rtp/239.16.10.110:2000$IPV4『线路38』
CCTV-12,http://www.lwfz.fun:8800/rtp/239.16.20.12:10120$IPV4『线路39』
CCTV-12,http://www.lwfz.fun:8800/rtp/239.16.10.110:2000$IPV4『线路40』
CCTV-12,http://www.lwfz.fun:8800/rtp/239.16.20.12:10120$IPV4『线路41』
CCTV-12,http://www.lwfz.fun:8800/rtp/239.16.10.110:2000$IPV4『线路42』
CCTV-12,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.177:9050$IPV4『线路43』
CCTV-13,http://[2409:8087:2001:20:2800:0:df6e:eb16]/wh7f454c46tw259647455_-1559913959/ott.mobaibox.com/PLTV/3/224/3221228224/index.m3u8?icpid=3&RTS=1668595054&from=40&popid=40&hms_devid=2114&prioritypopid=40&vqe=3$IPV6『线路1』
CCTV-13,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001328/index.m3u8$IPV6『线路2』
CCTV-13,http://[2409:8087:2001:20:2800:0:df6e:eb17]:80/ott.mobaibox.com/PLTV/4/224/3221227387/index.m3u8$IPV6『线路3』
CCTV-13,http://60.4.9.11:8888/rtp/239.254.200.9:8264$IPV4『线路4』
CCTV-13,http://106.8.124.141:4022/rtp/239.254.200.9:8264$IPV4『线路5』
CCTV-13,http://27.184.28.60:4022/rtp/239.254.200.9:8264$IPV4『线路6』
CCTV-13,http://27.184.10.191:4000/rtp/239.254.200.9:8264$IPV4『线路7』
CCTV-13,http://1.197.0.240:8888/rtp/239.16.20.13:10130$IPV4『线路8』
CCTV-13,http://1.197.0.240:8888/rtp/239.16.10.111:2000$IPV4『线路9』
CCTV-13,http://1.194.242.128:1455/rtp/239.16.20.13:10130$IPV4『线路10』
CCTV-13,http://1.194.242.128:1455/rtp/239.16.10.111:2000$IPV4『线路11』
CCTV-13,http://58.254.14.34:808/hls/13/index.m3u8$IPV4『线路12』
CCTV-13,http://119.131.240.69:8000/udp/239.253.43.196:5146$IPV4『线路13』
CCTV-13,http://119.131.240.69:8000/udp/239.77.0.188:5146$IPV4『线路14』
CCTV-13,http://119.131.240.69:8000/udp/239.253.43.196:5146$IPV4『线路15』
CCTV-13,http://119.131.240.69:8000/udp/239.77.0.188:5146$IPV4『线路16』
CCTV-13,http://183.17.238.99:8888/udp/239.253.43.196:5146$IPV4『线路17』
CCTV-13,http://183.17.238.99:8888/udp/239.77.0.188:5146$IPV4『线路18』
CCTV-13,http://113.66.7.155:8000/udp/239.253.43.196:5146$IPV4『线路19』
CCTV-13,http://113.66.7.155:8000/udp/239.77.0.188:5146$IPV4『线路20』
CCTV-13,http://121.33.115.122:6868/udp/239.253.43.196:5146$IPV4『线路21』
CCTV-13,http://121.33.115.122:6868/udp/239.77.0.188:5146$IPV4『线路22』
CCTV-13,http://121.33.115.122:6868/udp/239.253.43.196:5146$IPV4『线路23』
CCTV-13,http://121.33.115.122:6868/udp/239.77.0.188:5146$IPV4『线路24』
CCTV-13,http://110.7.131.99:8096/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路25』
CCTV-13,http://14.145.234.231:8888/udp/239.253.43.196:5146$IPV4『线路26』
CCTV-13,http://14.145.234.231:8888/udp/239.77.0.188:5146$IPV4『线路27』
CCTV-13,http://49.77.104.103:8554/udp/239.49.9.43:6000$IPV4『线路28』
CCTV-13,http://114.226.231.226:8888/udp/239.49.9.43:6000$IPV4『线路29』
CCTV-13,http://180.108.135.48:8888/udp/239.49.9.43:6000$IPV4『线路30』
CCTV-13,http://111.167.226.190:4022/udp/225.1.2.193:5002$IPV4『线路31』
CCTV-13,http://111.167.226.190:4022/udp/225.1.2.193:5002$IPV4『线路32』
CCTV-13,http://111.167.226.190:4022/udp/225.1.2.193:5002$IPV4『线路33』
CCTV-13,http://1.194.242.128:1455/rtp/239.16.20.13:10130$IPV4『线路34』
CCTV-13,http://1.194.242.128:1455/rtp/239.16.10.111:2000$IPV4『线路35』
CCTV-13,http://www.lwfz.fun:8800/rtp/239.16.20.13:10130$IPV4『线路36』
CCTV-13,http://www.lwfz.fun:8800/rtp/239.16.10.111:2000$IPV4『线路37』
CCTV-13,http://www.lwfz.fun:8800/rtp/239.16.20.13:10130$IPV4『线路38』
CCTV-13,http://www.lwfz.fun:8800/rtp/239.16.10.111:2000$IPV4『线路39』
CCTV-13,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.23:8132$IPV4『线路40』
CCTV-13,http://www.91dos.cn:4022/rtp/239.61.2.23:8132$IPV4『线路41』
CCTV-13,http://www.91dos.cn:4022/rtp/239.61.2.23:8132$IPV4『线路42』
CCTV-13,http://xuys.top:8888/udp/225.1.1.24:5002$IPV4『线路43』
CCTV-14,http://[2409:8087:2001:20:2800:0:df6e:eb22]/wh7f454c46tw340147088_1594094424/ott.mobaibox.com/PLTV/3/224/3221228292/index.m3u8?icpid=3&RTS=1668595134&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3$IPV6『线路1』
CCTV-14,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001240/index.m3u8$IPV6『线路2』
CCTV-14,http://[2409:8087:2001:20:2800:0:df6e:eb23]:80/ott.mobaibox.com/PLTV/4/224/3221228292/index.m3u8$IPV6『线路3』
CCTV-14,http://60.4.9.11:8888/rtp/239.254.200.162:6000$IPV4『线路4』
CCTV-14,http://106.8.124.141:4022/rtp/239.254.200.162:6000$IPV4『线路5』
CCTV-14,http://27.184.28.60:4022/rtp/239.254.200.162:6000$IPV4『线路6』
CCTV-14,http://27.184.10.191:4000/rtp/239.254.200.162:6000$IPV4『线路7』
CCTV-14,http://1.197.0.240:8888/rtp/239.16.10.112:2000$IPV4『线路8』
CCTV-14,http://1.197.0.240:8888/rtp/239.16.20.14:10140$IPV4『线路9』
CCTV-14,http://1.194.242.128:1455/rtp/239.16.10.112:2000$IPV4『线路10』
CCTV-14,http://1.194.242.128:1455/rtp/239.16.20.14:10140$IPV4『线路11』
CCTV-14,http://58.254.14.34:808/hls/14/index.m3u8$IPV4『线路12』
CCTV-14,http://119.131.240.69:8000/udp/239.77.1.161:5146$IPV4『线路13』
CCTV-14,http://119.131.240.69:8000/udp/239.77.0.133:5146$IPV4『线路14』
CCTV-14,http://119.131.240.69:8000/udp/239.77.1.161:5146$IPV4『线路15』
CCTV-14,http://119.131.240.69:8000/udp/239.77.0.133:5146$IPV4『线路16』
CCTV-14,http://183.17.238.99:8888/udp/239.77.1.161:5146$IPV4『线路17』
CCTV-14,http://183.17.238.99:8888/udp/239.77.0.133:5146$IPV4『线路18』
CCTV-14,http://113.66.7.155:8000/udp/239.77.1.161:5146$IPV4『线路19』
CCTV-14,http://113.66.7.155:8000/udp/239.77.0.133:5146$IPV4『线路20』
CCTV-14,http://121.33.115.122:6868/udp/239.77.1.161:5146$IPV4『线路21』
CCTV-14,http://121.33.115.122:6868/udp/239.77.0.133:5146$IPV4『线路22』
CCTV-14,http://121.33.115.122:6868/udp/239.77.1.161:5146$IPV4『线路23』
CCTV-14,http://121.33.115.122:6868/udp/239.77.0.133:5146$IPV4『线路24』
CCTV-14,http://110.7.131.99:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路25』
CCTV-14,http://14.145.234.231:8888/udp/239.77.1.161:5146$IPV4『线路26』
CCTV-14,http://14.145.234.231:8888/udp/239.77.0.133:5146$IPV4『线路27』
CCTV-14,http://49.77.104.103:8554/udp/239.49.8.56:9826$IPV4『线路28』
CCTV-14,http://49.77.104.103:8554/udp/239.49.8.136:6000$IPV4『线路29』
CCTV-14,http://114.226.231.226:8888/udp/239.49.8.56:9826$IPV4『线路30』
CCTV-14,http://114.226.231.226:8888/udp/239.49.8.136:6000$IPV4『线路31』
CCTV-14,http://180.108.135.48:8888/udp/239.49.8.56:9826$IPV4『线路32』
CCTV-14,http://180.108.135.48:8888/udp/239.49.8.136:6000$IPV4『线路33』
CCTV-14,http://111.167.226.190:4022/udp/225.1.1.144:5002$IPV4『线路34』
CCTV-14,http://111.167.226.190:4022/udp/225.1.1.144:5002$IPV4『线路35』
CCTV-14,http://111.167.226.190:4022/udp/225.1.1.144:5002$IPV4『线路36』
CCTV-14,http://1.194.242.128:1455/rtp/239.16.10.112:2000$IPV4『线路37』
CCTV-14,http://www.lwfz.fun:8800/rtp/239.16.10.112:2000$IPV4『线路38』
CCTV-14,http://www.lwfz.fun:8800/rtp/239.16.10.112:2000$IPV4『线路39』
CCTV-14,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.178:9056$IPV4『线路40』
CCTV-14,http://www.91dos.cn:4022/rtp/239.61.2.178:9056$IPV4『线路41』
CCTV-14,http://www.91dos.cn:4022/rtp/239.61.2.178:9056$IPV4『线路42』
CCTV-14,http://xuys.top:8888/udp/225.1.1.25:5002$IPV4『线路43』
CCTV-15,http://[2409:8087:2001:20:2800:0:df6e:eb22]/wh7f454c46tw434828587_188325560/ott.mobaibox.com/PLTV/3/224/3221228404/index.m3u8?icpid=3&RTS=1668595229&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3$IPV6『线路1』
CCTV-15,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001338/index.m3u8$IPV6『线路2』
CCTV-15,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/ott.mobaibox.com/PLTV/4/224/3221228404/index.m3u8$IPV6『线路3』
CCTV-15,http://124.165.251.82:9999/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路4』
CCTV-15,http://60.4.9.11:8888/rtp/239.254.201.124:8136$IPV4『线路5』
CCTV-15,http://106.8.124.141:4022/rtp/239.254.201.124:8136$IPV4『线路6』
CCTV-15,http://27.184.28.60:4022/rtp/239.254.201.124:8136$IPV4『线路7』
CCTV-15,http://27.184.10.191:4000/rtp/239.254.201.124:8136$IPV4『线路8』
CCTV-15,http://1.197.0.240:8888/rtp/239.16.20.15:10150$IPV4『线路9』
CCTV-15,http://1.197.0.240:8888/rtp/239.16.10.113:2000$IPV4『线路10』
CCTV-15,http://1.194.242.128:1455/rtp/239.16.20.15:10150$IPV4『线路11』
CCTV-15,http://1.194.242.128:1455/rtp/239.16.10.113:2000$IPV4『线路12』
CCTV-15,http://58.254.14.34:808/hls/15/index.m3u8$IPV4『线路13』
CCTV-15,http://119.131.240.69:8000/udp/239.77.1.239:5146$IPV4『线路14』
CCTV-15,http://119.131.240.69:8000/udp/239.77.1.239:5146$IPV4『线路15』
CCTV-15,http://183.17.238.99:8888/udp/239.77.1.239:5146$IPV4『线路16』
CCTV-15,http://113.66.7.155:8000/udp/239.77.1.239:5146$IPV4『线路17』
CCTV-15,http://121.33.115.122:6868/udp/239.77.1.239:5146$IPV4『线路18』
CCTV-15,http://121.33.115.122:6868/udp/239.77.1.239:5146$IPV4『线路19』
CCTV-15,http://110.7.131.99:8096/tsfile/live/0014_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路20』
CCTV-15,http://14.145.234.231:8888/udp/239.77.1.239:5146$IPV4『线路21』
CCTV-15,http://49.77.104.103:8554/udp/239.49.1.15:6000$IPV4『线路22』
CCTV-15,http://49.77.104.103:8554/udp/239.49.0.15:8112$IPV4『线路23』
CCTV-15,http://114.226.231.226:8888/udp/239.49.1.15:6000$IPV4『线路24』
CCTV-15,http://114.226.231.226:8888/udp/239.49.0.15:8112$IPV4『线路25』
CCTV-15,http://180.108.135.48:8888/udp/239.49.1.15:6000$IPV4『线路26』
CCTV-15,http://180.108.135.48:8888/udp/239.49.0.15:8112$IPV4『线路27』
CCTV-15,http://111.167.226.190:4022/udp/225.1.2.194:5002$IPV4『线路28』
CCTV-15,http://111.167.226.190:4022/udp/225.1.2.194:5002$IPV4『线路29』
CCTV-15,http://111.167.226.190:4022/udp/225.1.2.194:5002$IPV4『线路30』
CCTV-15,http://1.194.242.128:1455/rtp/239.16.20.15:10150$IPV4『线路31』
CCTV-15,http://1.194.242.128:1455/rtp/239.16.10.113:2000$IPV4『线路32』
CCTV-15,http://www.lwfz.fun:8800/rtp/239.16.20.15:10150$IPV4『线路33』
CCTV-15,http://www.lwfz.fun:8800/rtp/239.16.10.113:2000$IPV4『线路34』
CCTV-15,http://www.lwfz.fun:8800/rtp/239.16.20.15:10150$IPV4『线路35』
CCTV-15,http://www.lwfz.fun:8800/rtp/239.16.10.113:2000$IPV4『线路36』
CCTV-15,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.25:8144$IPV4『线路37』
CCTV-15,http://www.91dos.cn:4022/rtp/239.61.2.25:8144$IPV4『线路38』
CCTV-15,http://www.91dos.cn:4022/rtp/239.61.2.25:8144$IPV4『线路39』
CCTV-15,http://xuys.top:8888/udp/225.1.1.26:5002$IPV4『线路40』
CCTV-15,http://xuys.top:8888/udp/225.1.2.194:5002$IPV4『线路41』
CCTV-15,http://wsd.saj-web.top:4000/udp/225.1.1.26:5002$IPV4『线路42』
CCTV-15,http://wsd.saj-web.top:4000/udp/225.1.2.194:5002$IPV4『线路43』
CCTV-16,http://[2409:8087:1e04:21::102]:6060/cms001/ch00000090990000001258/1.m3u8$IPV6『线路1』
CCTV-16,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001248/index.m3u8$IPV6『线路2』
CCTV-16,http://[2409:8087:2001:20:2800:0:df6e:eb17]:80/ott.mobaibox.com/PLTV/4/224/3221228112/index.m3u8$IPV6『线路3』
CCTV-16,http://[2409:8087:2001:20:2800:0:df6e:eb18]/ott.mobaibox.com/PLTV/4/224/3221228127/index.m3u8$IPV6『线路4』
CCTV-16,http://[2409:8087:2001:20:2800:0:df6e:eb04]/ott.mobaibox.com/PLTV/4/224/3221228314/index.m3u8$IPV6『线路5』
CCTV-16,http://[2409:8087:2001:20:2800:0:df6e:eb09]/ott.mobaibox.com/PLTV/4/224/3221228168/index.m3u8$IPV6『线路6』
CCTV-16,http://1.197.0.240:8888/rtp/239.16.20.34:10340$IPV4『线路7』
CCTV-16,http://1.194.242.128:1455/rtp/239.16.20.34:10340$IPV4『线路8』
CCTV-16,http://119.131.240.69:8000/udp/239.77.1.76:5146$IPV4『线路9』
CCTV-16,http://119.131.240.69:8000/udp/239.77.0.165:5146$IPV4『线路10』
CCTV-16,http://119.131.240.69:8000/udp/239.77.1.76:5146$IPV4『线路11』
CCTV-16,http://119.131.240.69:8000/udp/239.77.0.165:5146$IPV4『线路12』
CCTV-16,http://183.17.238.99:8888/udp/239.77.1.76:5146$IPV4『线路13』
CCTV-16,http://183.17.238.99:8888/udp/239.77.0.165:5146$IPV4『线路14』
CCTV-16,http://113.66.7.155:8000/udp/239.77.1.76:5146$IPV4『线路15』
CCTV-16,http://113.66.7.155:8000/udp/239.77.0.165:5146$IPV4『线路16』
CCTV-16,http://121.33.115.122:6868/udp/239.77.1.76:5146$IPV4『线路17』
CCTV-16,http://121.33.115.122:6868/udp/239.77.0.165:5146$IPV4『线路18』
CCTV-16,http://121.33.115.122:6868/udp/239.77.1.76:5146$IPV4『线路19』
CCTV-16,http://121.33.115.122:6868/udp/239.77.0.165:5146$IPV4『线路20』
CCTV-16,http://14.145.234.231:8888/udp/239.77.1.76:5146$IPV4『线路21』
CCTV-16,http://14.145.234.231:8888/udp/239.77.0.165:5146$IPV4『线路22』
CCTV-16,http://111.167.226.190:4022/udp/225.1.2.237:5002$IPV4『线路23』
CCTV-16,http://111.167.226.190:4022/udp/225.1.2.237:5002$IPV4『线路24』
CCTV-16,http://111.167.226.190:4022/udp/225.1.2.237:5002$IPV4『线路25』
CCTV-16,http://1.194.242.128:1455/rtp/239.16.20.34:10340$IPV4『线路26』
CCTV-16,http://www.lwfz.fun:8800/rtp/239.16.20.34:10340$IPV4『线路27』
CCTV-16,http://www.lwfz.fun:8800/rtp/239.16.20.34:10340$IPV4『线路28』
CCTV-16,http://xuys.top:8888/udp/225.1.2.237:5002$IPV4『线路29』
CCTV-16,http://wsd.saj-web.top:4000/udp/225.1.2.237:5002$IPV4『线路30』
CCTV-16,http://xuys.top:8888/udp/225.1.2.237:5002$IPV4『线路31』
CCTV-16,http://wsd.saj-web.top:4000/udp/225.1.2.237:5002$IPV4『线路32』
CCTV-16,http://tv.tvbox6.icu/tv/zb/bjcucc.php?id=17$IPV4『线路33』
CCTV-16,http://tv.8.138.7.223/tv/zb/bjcucc.php?id=17$IPV4『线路34』
CCTV-16,p3p://108.181.32.169:54559/642610a2000b33ebee0a7d6c26c160b2$IPV4『线路35』
CCTV-17,http://[2409:8087:2001:20:2800:0:df6e:eb23]/wh7f454c46tw483903016_-67353299/ott.mobaibox.com/PLTV/3/224/3221228407/index.m3u8?icpid=3&RTS=1668595278&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3$IPV6『线路1』
